geo_point_2d,geo_shape,electricity_provider,outage_maplink,streetlight_faults,type,rating,lightid,extracted,lga_name,longitude,latitude,suburb,ward,postcode,easting,northing,projection,gisfid,address,usage,strname
"-38.1309113249, 145.3283861191","{""coordinates"": [145.3283861191, -38.1309113249], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,146695941,2024-06-07,Casey,145.32838611912652,-38.130911324868016,Clyde,Tooradin,3978,353493,5778341,MGA2020 Zone 55,38865,Valetta Street Clyde 3978,,Valetta Street
"-38.1328666459, 145.3289587988","{""coordinates"": [145.3289587988, -38.1328666459], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,146713117,2024-06-07,Casey,145.3289587988303,-38.13286664592043,Clyde,Tooradin,3978,353547,5778125,MGA2020 Zone 55,38869,Oroya Grove Clyde 3978,,Oroya Grove
"-38.098079586, 145.363163348","{""coordinates"": [145.363163348, -38.098079586], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,140040458,2024-06-07,Casey,145.36316334798246,-38.098079586018784,Clyde North,Dillwynia,3978,356477,5782039,MGA2020 Zone 55,38931,Bernardins Street Clyde North 3978,,Bernardins Street
"-38.1199815853, 145.2987759464","{""coordinates"": [145.2987759464, -38.1199815853], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,144458779,2024-06-07,Casey,145.2987759463786,-38.119981585290425,Cranbourne East,Tooradin,3977,350875,5779507,MGA2020 Zone 55,38984,Eliburn Drive Cranbourne East 3977,,Eliburn Drive
"-37.9622754852, 145.281928854","{""coordinates"": [145.281928854, -37.9622754852], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,250.0,144553226,2024-06-07,Casey,145.28192885399238,-37.96227548519539,Endeavour Hills,Kalora,3802,349075,5796979,MGA2020 Zone 55,38985,Hallam North Road Endeavour Hills 3802,,Hallam North Road
"-38.0506724086, 145.3263353654","{""coordinates"": [145.3263353654, -38.0506724086], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,145111485,2024-06-07,Casey,145.32633536539947,-38.050672408554426,Berwick,Akoonah,3806,353153,5787242,MGA2020 Zone 55,38995,Tulk Street Berwick 3806,,Tulk Street
"-38.1153655285, 145.3321645873","{""coordinates"": [145.3321645873, -38.1153655285], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,142509437,2024-06-07,Casey,145.33216458730735,-38.115365528547436,Clyde North,Tooradin,3978,353793,5780072,MGA2020 Zone 55,39000,Fitzwilliam Circuit Clyde North 3978,,Fitzwilliam Circuit
"-38.0517666433, 145.2451426185","{""coordinates"": [145.2451426185, -38.0517666433], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,22.0,141079567,2024-06-07,Casey,145.2451426185295,-38.05176664333085,Lyndhurst,Quarters,3975,346031,5786989,MGA2020 Zone 55,39016,Butternut Drive Lyndhurst 3975,,Butternut Drive
"-38.0774846172, 145.3302802458","{""coordinates"": [145.3302802458, -38.0774846172], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,149955245,2024-06-07,Casey,145.33028024576507,-38.07748461723178,Cranbourne North,Kowan,3977,353552,5784273,MGA2020 Zone 55,39068,Tulliallan Boulevard Cranbourne North 3977,,Tulliallan Boulevard
"-38.1201180976, 145.3323999254","{""coordinates"": [145.3323999254, -38.1201180976], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,149963767,2024-06-07,Casey,145.33239992542758,-38.12011809756312,Clyde,Tooradin,3978,353823,5779545,MGA2020 Zone 55,39073,Eliston Avenue Clyde 3978,,Eliston Avenue
"-38.076536067, 145.3693513669","{""coordinates"": [145.3693513669, -38.076536067], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,307051339,2024-06-07,Casey,145.36935136688172,-38.07653606699838,Berwick,Dillwynia,3806,356978,5784439,MGA2020 Zone 55,39112,Palms Avenue Berwick 3806,,Palms Avenue
"-38.0761242519, 145.3685085082","{""coordinates"": [145.3685085082, -38.0761242519], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,307051453,2024-06-07,Casey,145.36850850816745,-38.076124251940385,Berwick,Dillwynia,3806,356903,5784483,MGA2020 Zone 55,39115,Carnival Boulevard Berwick 3806,,Carnival Boulevard
"-38.1215342314, 145.3308994421","{""coordinates"": [145.3308994421, -38.1215342314], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,305488090,2024-06-07,Casey,145.33089944208214,-38.12153423143416,Clyde,Tooradin,3978,353695,5779386,MGA2020 Zone 55,39116,Vestfold Drive Clyde 3978,,Vestfold Drive
"-38.1219850092, 145.2941963912","{""coordinates"": [145.2941963912, -38.1219850092], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,22.0,154481293,2024-06-07,Casey,145.2941963912454,-38.121985009169315,Cranbourne East,Tooradin,3977,350478,5779277,MGA2020 Zone 55,39120,Jolly Street Cranbourne East 3977,,Jolly Street
"-38.1100430973, 145.3350876631","{""coordinates"": [145.3350876631, -38.1100430973], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,23.0,154519666,2024-06-07,Casey,145.33508766313054,-38.11004309733445,Clyde North,Tooradin,3978,354039,5780667,MGA2020 Zone 55,39130,Hallyburton Drive Clyde North 3978,,Hallyburton Drive
"-38.0771697747, 145.3385387472","{""coordinates"": [145.3385387472, -38.0771697747], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,152638901,2024-06-07,Casey,145.3385387472418,-38.077169774653186,Clyde North,Dillwynia,3978,354276,5784320,MGA2020 Zone 55,39139,Greenslate Street Clyde North 3978,,Greenslate Street
"-38.0809483961, 145.3429526456","{""coordinates"": [145.3429526456, -38.0809483961], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,152647626,2024-06-07,Casey,145.34295264560825,-38.08094839606677,Clyde North,Dillwynia,3978,354671,5783908,MGA2020 Zone 55,39150,Longshore Drive Clyde North 3978,,Longshore Drive
"-38.1225103629, 145.2536796505","{""coordinates"": [145.2536796505, -38.1225103629], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,145712597,2024-06-07,Casey,145.25367965045555,-38.122510362877954,Cranbourne,Cranbourne Gardens,3977,346927,5779153,MGA2020 Zone 55,39178,Bundoran Avenue Cranbourne 3977,,Bundoran Avenue
"-38.1084561032, 145.3431657555","{""coordinates"": [145.3431657555, -38.1084561032], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,319989264,2024-06-07,Casey,145.3431657554656,-38.10845610323897,Clyde North,Dillwynia,3978,354744,5780856,MGA2020 Zone 55,39270,Pobblebonk Crescent Clyde North 3978,,Pobblebonk Crescent
"-38.1163463282, 145.3208960634","{""coordinates"": [145.3208960634, -38.1163463282], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,22.0,161858071,2024-06-07,Casey,145.32089606338775,-38.116346328161434,Clyde North,Correa,3978,352807,5779945,MGA2020 Zone 55,39296,Freiberger Grove Clyde North 3978,,Freiberger Grove
"-38.1107768965, 145.2487716417","{""coordinates"": [145.2487716417, -38.1107768965], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,283605934,2024-06-07,Casey,145.24877164167998,-38.11077689653397,Cranbourne West,Quarters,3977,346473,5780447,MGA2020 Zone 55,40739,Reserved Wheaton Cranbourne West 3977,,Reserved Wheaton
"-38.0674890696, 145.3558671454","{""coordinates"": [145.3558671454, -38.0674890696], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,322732983,2024-06-07,Casey,145.3558671453897,-38.06748906958891,Berwick,Dillwynia,3806,355777,5785422,MGA2020 Zone 55,40741,Soldiers Road Berwick 3806,,Soldiers Road
"-38.0683211903, 145.3556819761","{""coordinates"": [145.3556819761, -38.0683211903], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,322732984,2024-06-07,Casey,145.35568197605565,-38.068321190276656,Berwick,Dillwynia,3806,355763,5785329,MGA2020 Zone 55,40742,Soldiers Road Berwick 3806,,Soldiers Road
"-38.1290222258, 145.314898814","{""coordinates"": [145.314898814, -38.1290222258], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,298201164,2024-06-07,Casey,145.31489881396547,-38.1290222258312,Cranbourne East,Tooradin,3977,352307,5778529,MGA2020 Zone 55,40780,Spectrolite Way Cranbourne East 3977,,Spectrolite Way
"-38.128381553, 145.3149933941","{""coordinates"": [145.3149933941, -38.128381553], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,298201169,2024-06-07,Casey,145.31499339413205,-38.12838155301166,Cranbourne East,Tooradin,3977,352314,5778601,MGA2020 Zone 55,40784,Artemis Drive Cranbourne East 3977,,Artemis Drive
"-38.1303321448, 145.3063978274","{""coordinates"": [145.3063978274, -38.1303321448], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,17.0,297214240,2024-06-07,Casey,145.3063978274413,-38.13033214481223,Cranbourne East,Tooradin,3977,351565,5778370,MGA2020 Zone 55,40880,Doriemus Street Cranbourne East 3977,,Doriemus Street
"-38.1148309731, 145.2574772337","{""coordinates"": [145.2574772337, -38.1148309731], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,293263435,2024-06-07,Casey,145.25747723368553,-38.11483097305475,Cranbourne,Cranbourne Gardens,3977,347244,5780011,MGA2020 Zone 55,40904,Candice Grove Cranbourne 3977,,Candice Grove
"-38.0980742914, 145.369559642","{""coordinates"": [145.369559642, -38.0980742914], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,255493011,2024-06-07,Casey,145.36955964204427,-38.098074291439744,Clyde North,Dillwynia,3978,357038,5782049,MGA2020 Zone 55,40919,Odeon Avenue Clyde North 3978,,Odeon Avenue
"-38.1030880876, 145.3781587395","{""coordinates"": [145.3781587395, -38.1030880876], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,300451253,2024-06-07,Casey,145.37815873954028,-38.10308808757181,Clyde North,Dillwynia,3978,357802,5781506,MGA2020 Zone 55,40926,Oconnor Avenue Clyde North 3978,,Oconnor Avenue
"-38.1228968535, 145.3477876452","{""coordinates"": [145.3477876452, -38.1228968535], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,75.0,299215153,2024-06-07,Casey,145.34778764520462,-38.12289685349182,Clyde,Tooradin,3978,355178,5779261,MGA2020 Zone 55,40935,Ashtead Street Clyde 3978,,Ashtead Street
"-38.1115270811, 145.2568991348","{""coordinates"": [145.2568991348, -38.1115270811], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,298355866,2024-06-07,Casey,145.25689913484996,-38.11152708111148,Cranbourne,Cranbourne Gardens,3977,347187,5780377,MGA2020 Zone 55,40936,Snead Boulevard Cranbourne 3977,,Snead Boulevard
"-38.0727394554, 145.364456398","{""coordinates"": [145.364456398, -38.0727394554], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,296175109,2024-06-07,Casey,145.36445639796193,-38.072739455420546,Berwick,Dillwynia,3806,356541,5784852,MGA2020 Zone 55,40949,Carnival Boulevard Berwick 3806,,Carnival Boulevard
"-38.0738729223, 145.3632311814","{""coordinates"": [145.3632311814, -38.0738729223], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,296175123,2024-06-07,Casey,145.3632311814006,-38.07387292232094,Berwick,Dillwynia,3806,356436,5784725,MGA2020 Zone 55,40956,Lexington Parade Berwick 3806,,Lexington Parade
"-38.1256578047, 145.2368280813","{""coordinates"": [145.2368280813, -38.1256578047], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,294728436,2024-06-07,Casey,145.2368280813077,-38.12565780471378,Cranbourne South,Cranbourne Gardens,3977,345457,5778775,MGA2020 Zone 55,40959,Ajana Drive Cranbourne South 3977,,Ajana Drive
"-38.0603300872, 145.3408700553","{""coordinates"": [145.3408700553, -38.0603300872], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,155.0,294238553,2024-06-07,Casey,145.340870055283,-38.06033008715364,Berwick,Kowan,3806,354447,5786193,MGA2020 Zone 55,40965,Oshea Road Berwick 3806,,Oshea Road
"-38.1025911628, 145.3790995412","{""coordinates"": [145.3790995412, -38.1025911628], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,300451377,2024-06-07,Casey,145.37909954116037,-38.10259116281434,Clyde North,Dillwynia,3978,357883,5781562,MGA2020 Zone 55,40982,Grazing Way Clyde North 3978,,Grazing Way
"-38.1317333564, 145.2882689481","{""coordinates"": [145.2882689481, -38.1317333564], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,298377654,2024-06-07,Casey,145.28826894810507,-38.131733356353124,Junction Village,Cranbourne Gardens,3977,349978,5778186,MGA2020 Zone 55,41004,Contata Grove Junction Village 3977,,Contata Grove
"-38.1315907543, 145.2876861582","{""coordinates"": [145.2876861582, -38.1315907543], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,298377656,2024-06-07,Casey,145.28768615815414,-38.131590754274946,Junction Village,Cranbourne Gardens,3977,349927,5778201,MGA2020 Zone 55,41005,Contata Grove Junction Village 3977,,Contata Grove
"-37.9770976591, 145.2787677467","{""coordinates"": [145.2787677467, -37.9770976591], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,175.0,294444078,2024-06-07,Casey,145.27876774666467,-37.97709765913752,Endeavour Hills,Kalora,3802,348828,5795330,MGA2020 Zone 55,41017,Hallam North Road Endeavour Hills 3802,,Hallam North Road
"-38.0718450482, 145.3605445234","{""coordinates"": [145.3605445234, -38.0718450482], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,70.0,265592872,2024-06-07,Casey,145.36054452344104,-38.07184504824882,Berwick,Dillwynia,3806,356196,5784946,MGA2020 Zone 55,41030,Ashbury Rise Berwick 3806,,Ashbury Rise
"-38.1028428532, 145.3499324636","{""coordinates"": [145.3499324636, -38.1028428532], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,298493698,2024-06-07,Casey,145.34993246360276,-38.10284285324496,Clyde North,Dillwynia,3978,355326,5781490,MGA2020 Zone 55,41064,Aravalli Crescent Clyde North 3978,,Aravalli Crescent
"-38.1141022908, 145.2545983298","{""coordinates"": [145.2545983298, -38.1141022908], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,266104031,2024-06-07,Casey,145.25459832975443,-38.1141022907845,Cranbourne,Cranbourne Gardens,3977,346990,5780087,MGA2020 Zone 55,41079,McGeown Circuit Cranbourne 3977,,McGeown Circuit
"-38.1024700363, 145.3818242831","{""coordinates"": [145.3818242831, -38.1024700363], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,300700907,2024-06-07,Casey,145.38182428312996,-38.10247003632245,Clyde North,Dillwynia,3978,358122,5781580,MGA2020 Zone 55,41122,Corbett Street Clyde North 3978,,Corbett Street
"-38.0694758739, 145.2509076943","{""coordinates"": [145.2509076943, -38.0694758739], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,17.0,273893096,2024-06-07,Casey,145.25090769428496,-38.06947587394919,Lyndhurst,Quarters,3975,346574,5785033,MGA2020 Zone 55,41145,Springlands Street Lyndhurst 3975,,Springlands Street
